tf-idf   url
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/community/alumni/index.php/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/inductees.aspx.php
-1.609 www.ics.uci.edu/community/alumni/mentor//../mentee_login.php
-2.276 www.ics.uci.edu/community/news/spotlight/spotlight_golightly.php
-1.609 www.ics.uci.edu/~kay/courses/i42/hw/labE.html
-1.609 www.ics.uci.edu/community/alumni/index.php/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/index.php
-1.609 www.ics.uci.edu/~kay/courses/31/hw/lab7.html
-2.276 www.ics.uci.edu/ugrad/index.php/grad/admissions/faculty/area/about
-1.609 www.ics.uci.edu/alumni/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/index.php
-1.609 www.ics.uci.edu/about/bren/index.php/bren_vision.php/about_contact.php/bren_vision.php/ICS/index.php/ICS
-1.609 www.ics.uci.edu/alumni/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/community/alumni/index.php/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/index.php
-1.609 www.ics.uci.edu/alumni/mentor/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/index.php
-1.609 www.ics.uci.edu/community/news/features/view_feature?id=97
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/grad/degrees/index/faculty/centers/ugrad/sao/centers/computing/account
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/community/alumni/index.php/mentor/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/inductees.aspx.php
-2.788 www.ics.uci.edu/community/news/view_news.php?id=1032
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/index.php
-1.609 www.ics.uci.edu/community/news/articles/view_article?id=74
-2.788 www.ics.uci.edu/~thornton/inf102/LabManual/Assignment3
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/grad/degrees/index/faculty/centers/ugrad/sao/centers/ugrad/index/involved/about/about/visit/centers/index.php/ugrad/policies/Grade_Options/grad/forms/index/grad/resources/about/about_deanmsg.php/about/annualreport/ugrad/policies/Academic_Standing/ugrad/policies
-1.609 www.ics.uci.edu/community/news/features/view_feature?id=100
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/grad/degrees/index/faculty/centers/ugrad/sao/centers/ugrad/index/involved/about/about/visit/centers/index.php/ugrad/policies/Grade_Options/grad/forms/index
-1.609 www.ics.uci.edu/about/visit/../bren/index.php/bren_advance.php/../brenhall/index.php/bren_vision.php/../../ugrad/index.php/bren_vision.php/bren_press.php/../about_mission.php/../about_safety.php/index.php/bren_advance.php/../search/index.php/bren_press.php/bren_vision.php/../brenhall/index.php/../visit/index.php/../../ugrad/index.php/../about_safety.php/bren_vision.php/../visit/index.php/../../ugrad/index.php/../about_contact.php/bren_about.php/../search/index.php/index.php/../brenhall/index.php/bren_advance.php/../visit/index.php
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/grad/degrees/index/faculty/centers/ugrad/sao/centers/ugrad/index/involved
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/index.php
-1.609 www.ics.uci.edu/alumni/mentor/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/inductees.aspx.php
-1.609 www.ics.uci.edu/community/news/view_news.php?id=1013
-1.609 www.ics.uci.edu/facebook/pages/create/dialog/UCIBrenICS/videos/10154385262331909/search/112204368792315/places-in/199405806739848/places/intersect/UCIReunion2017/photos/o.106291486908/262134790874470?type=3
-3.219 www.ics.uci.edu/~andre/informatics121s2007.html
-1.609 www.ics.uci.edu/~eli/pub.htm
-2.276 www.ics.uci.edu/~dvk/pub/ISI07_dvk.html
-1.609 www.ics.uci.edu/alumni/mentor/stayconnected/stayconnected/stayconnected/index.php
-2.276 calendar.ics.uci.edu/calendar.php?type=day&calendar=1&category=&day=13&month=02&year=2017
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/grad/degrees/index/faculty/centers/ugrad/sao/centers/ugrad/index/involved/about/about/visit/centers/index.php/ugrad/policies/Grade_Options/grad/forms/index/grad/resources/about/about_deanmsg.php/about/annualreport/ugrad/policies/Academic_Standing/community/scholarships/index/involved/corporate_partner/ugrad/policies/Academic_Integrity/ugrad/policies/Academic_Standing/community/news/press/about/visit/index.php/ugrad/degrees/highlights/index.php
-1.609 www.ics.uci.edu/community/alumni/index.php/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/alumni/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/inductees.aspx.php
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/index.php
-2.788 www.ics.uci.edu/~thornton/cs141/ProjectGuide/Project1
-3.219 www.ics.uci.edu/~andre/informatics121f2009.html
-2.788 www.ics.uci.edu/~andre/informatics121f2015.html
-1.609 www.ics.uci.edu/ugrad/resources/Campus_Resources.php
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/index.php
-3.599 calendar.ics.uci.edu/calendar.php?type=month&calendar=1&category=&day=1&month=01&year=2017
-1.609 www.ics.uci.edu/about/visit/../bren/index.php/bren_advance.php/../brenhall/index.php/bren_vision.php/../../ugrad/index.php/bren_vision.php/bren_press.php/../about_mission.php/../about_safety.php/index.php/bren_advance.php/../search/index.php/bren_press.php/bren_vision.php/../brenhall/index.php/../visit/index.php/../../ugrad/index.php/../about_safety.php/bren_vision.php/../visit/index.php/../../ugrad/index.php/../about_contact.php/bren_about.php/../brenhall/index.php/bren_vision.php/bren_press.php/index.php/bren_press.php/../search/index.php/../search/index.php/ICS/ics/about/about_facts/../../ugrad/index.php/../../ugrad/index.php/../../ugrad/index.php/ICS/ics/about/about_facts/bren_press.php/../../grad/index.php/../about_deanmsg.php/../about_deanmsg.php/../about_mission.php/../visit/index.php/../../ugrad/index.php/bren_press.php/index.php/bren_advance.php/index.php/bren_about.php/ICS/ics/about/about_facts/../about_mission.php/../about_safety.php/ICS/ics/about/about_facts/bren_about.php/../brenhall/index.php/bren_about.php/../visit/index.php/../search/index.php/../about_safety.php/../../ugrad/index.php/../../grad/index.php
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/grad/degrees/index/faculty/centers/ugrad/sao/centers/ugrad/index/involved/about/about/visit/centers/index.php/ugrad/policies/Grade_Options/grad/forms/index/grad/resources/ugrad/QA_Graduation/centers/index.php
-2.276 www.ics.uci.edu/ugrad/index.php/computing/account/new/grad/policies/index/about/visit
-1.609 www.ics.uci.edu/community/alumni/index.php/mentor/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/inductees.aspx.php
-1.609 www.ics.uci.edu/~jacobson/ics21/PreviousQuarters/Fall2011/CourseReference.html
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=franz
-2.788 calendar.ics.uci.edu/calendar.php?type=day&calendar=1&day=10&month=02&year=2017
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/inductees.aspx.php
-2.788 www.ics.uci.edu/~thornton/inf43/MidtermScores.html
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/faculty/centers/faculty/about/about_contact.php/about/about_contact.php/ugrad/QA_Petitions/community
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/inductees.aspx.php
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/index.php
-1.609 www.ics.uci.edu/brenhall/dept/bren/faculty
-1.609 www.ics.uci.edu/about/visit/../bren/index.php/bren_advance.php/../brenhall/index.php/bren_vision.php/../../ugrad/index.php/bren_vision.php/bren_press.php/../about_mission.php/../about_safety.php/index.php/bren_advance.php/../search/index.php/bren_press.php/bren_vision.php/bren_vision.php/index.php/bren_vision.php/bren_vision.php/../search/index.php/../about_mission.php/ICS/ics/about/about_facts/bren_vision.php
-2.276 www.ics.uci.edu/ugrad/index/computing/account/new/grad/degrees/index/faculty/centers/dept
-1.609 www.ics.uci.edu/~eppstein/pubs/a-solo.html
-2.276 calendar.ics.uci.edu/calendar.php?type=day&calendar=1&category=&day=2&month=05&year=2016
-1.609 www.ics.uci.edu/facebook/pages/create/dialog/UCIBrenICS/photos/a.10150104180706909.283411.106291486908/10154351203306909/browse/fanned_pages/events/1849114518693808/search/str/%25E9%259D%259E%25E8%2590%25A5%25E5%2588%25A9%25E7%25BB%2584%25E7%25BB%2587/keywords_pages?ref=page_about_category
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/grad/degrees/index/faculty/centers/ugrad/sao/centers/ugrad/index/involved/about/about/visit/centers/index.php/ugrad/policies/Grade_Options/grad/forms/index/grad/resources/about/about_deanmsg.php/about/highlights/index.php/ugrad/sao
-1.609 www.ics.uci.edu/facebook/login/browse/fanned_pages/events/252272701892321?acontext=%7B%22source%22%3A3%2C%22source_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22%5B%7B%5C%22surface%5C%22%3A%5C%22newsfeed%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22feed_story%5C%22%2C%5C%22extra_data%5C%22%3A%5B%5D%7D%5D%22%2C%22has_source%22%3Atrue%7D&source=3&source_newsfeed_story_type=regular&action_history=%5B%7B%22surface%22%3A%22newsfeed%22%2C%22mechanism%22%3A%22feed_story%22%2C%22extra_data%22%3A%5B%5D%7D%5D&has_source=1&hc_ref=PAGES_TIMELINE
-1.609 www.ics.uci.edu/~lab/labs_specs/software.php
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/grad/degrees/index/faculty/centers/ugrad/sao/centers/ugrad/index/involved/about/about/visit/centers/index.php/ugrad/policies/Grade_Options/grad/forms/index/grad/resources/ugrad/QA_Graduation/about/highlights/index.php
-1.609 www.ics.uci.edu/alumni/mentor/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/~eppstein/pubs/a-tan.html
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/faculty/centers/faculty/about/about_contact.php/about/about_contact.php/ugrad/QA_Petitions/ugrad/degrees/index.php/ugrad/policies/Withdrawal_Readmission/involved/project_class/community/alumni/grad/area/index.php
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/about/visit/../bren/index.php/bren_advance.php/../brenhall/index.php/bren_vision.php/../../ugrad/index.php/bren_vision.php/bren_press.php/../about_mission.php/../about_safety.php/index.php/bren_advance.php/../search/index.php/bren_press.php/bren_vision.php/../brenhall/index.php/../visit/index.php/../../ugrad/index.php/../about_safety.php/bren_vision.php/../visit/index.php/../../ugrad/index.php/../about_contact.php/bren_about.php/../brenhall/index.php/bren_vision.php/bren_press.php/index.php/bren_press.php/../search/index.php/../search/index.php/ICS/ics/about/about_facts/../../ugrad/index.php/../../ugrad/index.php/../../ugrad/index.php/ICS/ics/about/about_facts/bren_press.php/../../grad/index.php/../about_deanmsg.php/../about_deanmsg.php/../about_mission.php/../visit/index.php/../../ugrad/index.php/bren_press.php/index.php/bren_advance.php/index.php/bren_about.php/../about_mission.php/../about_deanmsg.php/../../ugrad/index.php/index.php/../search/index.php/bren_about.php
-1.609 www.ics.uci.edu/community/alumni/index.php/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/inductees.aspx.php
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame
-1.609 www.ics.uci.edu/about/visit/../bren/index.php/bren_advance.php/../brenhall/index.php/bren_vision.php/../../ugrad/index.php/bren_vision.php/bren_press.php/../about_mission.php/../about_safety.php/index.php/bren_advance.php/../search/index.php/bren_press.php/bren_vision.php/../brenhall/index.php/../visit/index.php/../../ugrad/index.php/../about_safety.php/bren_vision.php/../visit/index.php/../../ugrad/index.php/../about_contact.php/bren_about.php/../brenhall/index.php/bren_vision.php/bren_press.php/index.php/bren_press.php/../search/index.php/../search/index.php/ICS/ics/about/about_facts/../../ugrad/index.php/../../ugrad/index.php/../../ugrad/index.php/ICS/ics/about/about_facts/bren_press.php/../../grad/index.php/../about_deanmsg.php/../about_deanmsg.php/../about_mission.php/../visit/index.php/../../ugrad/index.php/bren_press.php/index.php/bren_advance.php/index.php/bren_about.php/ICS/ics/about/about_facts/../about_mission.php/../about_safety.php/ICS/ics/about/about_facts/bren_about.php/../brenhall/index.php/bren_about.php/../visit/index.php/../search/index.php/../about_safety.php/../../ugrad/index.php
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/alumni/mentor/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/index.php
-1.609 www.ics.uci.edu/about/visit/../bren/index.php/bren_advance.php/../visit/index.php/bren_vision.php/../about_deanmsg.php/../about_safety.php/../about_contact.php/bren_vision.php
-1.609 www.ics.uci.edu/about/visit/../bren/index.php/bren_advance.php/../brenhall/index.php/bren_vision.php/../../ugrad/index.php/bren_vision.php/bren_press.php/../about_mission.php/../about_safety.php/index.php/bren_advance.php/../search/index.php/bren_press.php/bren_vision.php/../brenhall/index.php/../visit/index.php/../../ugrad/index.php/../about_safety.php/bren_vision.php/../visit/index.php/../../ugrad/index.php/../about_contact.php/bren_about.php/../brenhall/index.php/bren_vision.php/bren_press.php/index.php/bren_press.php/../search/index.php/../search/index.php/ICS/ics/about/about_facts/../../ugrad/index.php/../../ugrad/index.php/../../ugrad/index.php/ICS/ics/about/about_facts/bren_press.php/../../grad/index.php/../about_deanmsg.php/../about_deanmsg.php/../about_mission.php/../visit/index.php/../../ugrad/index.php/bren_press.php/index.php/bren_advance.php/index.php/bren_about.php/../about_mission.php/../about_deanmsg.php/../../ugrad/index.php/index.php/index.php/../../ugrad/index.php/../brenhall/index.php/bren_press.php/../../grad/index.php/../about_safety.php/../about_contact.php/index.php
-1.609 www.ics.uci.edu/alumni/mentor/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/index.php
-2.788 www.ics.uci.edu/~thornton/inf43/CourseProject/Requirements
-1.609 www.ics.uci.edu/brenhall/about/grad/search/index.php
-1.609 www.ics.uci.edu/about/visit/../bren/index.php/bren_advance.php/../brenhall/index.php/bren_vision.php/../../ugrad/index.php/bren_vision.php/bren_press.php/../about_mission.php/../about_safety.php/index.php/bren_advance.php/../search/index.php/bren_press.php/bren_vision.php/bren_vision.php/index.php/bren_vision.php/bren_vision.php/../search/index.php/../about_mission.php/ICS/ics/about/about_facts/bren_vision.php/../about_mission.php/../brenhall/index.php/../about_deanmsg.php/../visit/index.php/bren_about.php/ICS/ics/about/about_facts/../visit/index.php
-1.609 www.ics.uci.edu/faculty/profiles/view_faculty.php/faculty/centers/faculty/about/about_contact.php/about/about_contact.php/ugrad/QA_Petitions/ugrad/degrees/index.php/ugrad/policies/Withdrawal_Readmission/involved/project_class/community/alumni/centers/index.php
-1.609 www.ics.uci.edu/~dock/manuals/oechem/cplusprog
